,text,sentiment,Subjectivity,Polarity
6243,Err -PRON- get that   now with the TimThumb what s with the url,1,0.0,0.0
6244,oh INSULT   placebo tix and Tori Amos both go on sale at   anticipate hot cake distribution of both,0,0.8500000000000001,0.25
6245,still have half a math worksheet science WB page   worksheet and english to go feel a sniffle and dry eye come along too,1,0.25555555555555554,-0.07777777777777777
6246,Kay plant in the garden last week -PRON- have get to check on -PRON-,1,0.06666666666666667,0.0
6247,-PRON- see -PRON- tweet a couple of week ago that have that hashtag so want to contribute since -PRON- be a huge Mitch fan,2,0.9,0.4000000000000001
6248,that s ok then   -PRON- accept the slave role   -PRON- wish be -PRON- command   hahaha,1,0.45,0.35
6249,-PRON- be so tired   i miss dionee already,0,0.7,-0.4
6250,an expense -PRON- could do without at the moment,1,0.0,0.0
6251,why be plane ticket so expensive,0,0.7,-0.5
6252,unfortunately -PRON- choose sleep over gym almost everyday   try to get over -PRON-,0,0.8,-0.35
6253,-PRON- need to go back to -PRON- Scotty that be what -PRON- be use when -PRON- win last year,2,0.15555555555555556,0.26666666666666666
6254,-PRON- do not want to apply for job,1,0.0,0.0
6255,haha no chance -PRON- tweet rubbish back,0,0.15,0.1
6256,just woke upbusy busy busy   bbyshower cupcake and jays bday cake bleach hair again   see -PRON- boo,1,0.3,0.1
6257,-PRON- can not really say much because none of -PRON- be set in stone but -PRON- be plan a charity concert for Cystic Fibrosis,1,0.2,0.05
6258,have a life change redhead   -PRON- get away,1,0.0,0.0
6259,-PRON- have MAJOR crample,0,0.5,0.0625
6260,Whaaaaaaaaaat   Thas HOT B     super nice,2,0.8388888888888889,0.3944444444444444
6261,hey -PRON- all -PRON- be wait for final edit on -PRON- cover of sombodys baby   can not wait for some input,1,1.0,0.0
6262,too many good show come up and no money to buy ticket fmfl brand new at the troub,2,0.5181818181818182,0.4454545454545455
6263,pm   ok let go now through bowman strategicClock but first a break   aargh tired,0,0.5111111111111111,0.11666666666666665
6264,see a Costa in St Pancras but do not have much time to have a drink over there next time ill try,1,0.39999999999999997,-0.09999999999999999
6265,GrrrrI get the wrong size coat for the sheep,0,0.9,-0.5
6266,McFlyy FINALY my chance have come   to kill you MWAHAHA ha not cool    ha   INSULT,1,0.65,-0.175
6267,OHHH -PRON- bad yes -PRON-   heh heh,0,0.6666666666666666,-0.6999999999999998
6268,totally unsurprised that Dave be not come back to   but Annalisa be wrong for -PRON- opposite of big warm mellow Dave,0,0.39166666666666666,0.016666666666666663
6269,need a nap   but -PRON- have to take   train now,1,0.0,0.0
6270,just get back in and -PRON- be absolutely exhausted have to be up in   hour for work,0,0.35,-0.2
6271,pen JAM clear click,1,0.3833333333333333,0.10000000000000002
6272,-PRON- know -PRON- all stormy outside and -PRON- hair look cute today   hahah,2,0.525,0.25
6273,ahh okay make sense to start the preparation now then,2,0.5,0.5
6274,then -PRON- gaaay,1,0.0,0.0
6275,juss drop the wife off -PRON- love -PRON- so,2,0.6,0.5
6276,early Mondaygreat   Rainy Mondaynot so great,0,0.525,0.45
6277,wonder when all of these end hay,0,0.0,0.0
6278,oh -PRON- so beautiful -PRON- be happy -PRON- have a great time Heartz,2,0.9166666666666666,0.8166666666666668
6279,well then -PRON- get mad and use the floor,1,1.0,-0.625
6280,iPhone be do that not open downloaded app thing and -PRON- forget -PRON- cord at home,0,0.5,0.0
6281,do not get to go wakeboarde   but ill be good cause -PRON- be have a lush night,2,0.6333333333333334,0.09999999999999998
6282,that make -PRON- laugh   Sorry Grets but -PRON- be not go to the Pool Room,1,0.55,-0.1
6283,gooooooood night can not believe tomoroo be cancel   but still go to be a giid night GNI can not beat -PRON-,1,0.0,0.0
6284,feel down again today be way too stressful,0,0.2888888888888889,-0.15555555555555559
6285,gah no money at least not for bakugan,0,0.4,-0.3
6286,yeah -PRON- actually go in the room -PRON- be at -PRON- just do not look under the counter where -PRON- be,1,0.1,0.0
6287,Happy Monday   lot of little thing to do today   try to water plant out front very early in jammie Got catch by two neighbor,2,0.63,0.24750000000000003
6288,take -PRON- away,1,0.0,0.0
6289,Mother Happy Mothers Day and to all mom there   God Bless yhaw all,2,1.0,0.8
6290,think lot of revision tomorrow   woo hope -PRON- a sunny one,2,0.0,0.0
6291,ill go to the movie with -PRON-,1,1.0,-0.5
6292,-PRON- will post -PRON- later -PRON- not on -PRON- comp,1,0.0,0.0
6293,awww wish -PRON- be there have a brew for -PRON- b,2,0.9,0.4
6294,Ntah -PRON- really wanna be there,2,0.2,0.2
6295,be start to love twitter Facebookdetox diet be work great,2,0.675,0.65
6296,omgthe heater in -PRON- room have be on all day while i be at school   now -PRON- boiling,0,0.0,0.0
6297,-PRON- love CHICAGO    tonight be amazing,2,0.75,0.55
6298,gimme some   i wanna try -PRON-    Soulja Boy tell em live live,1,0.5,0.13636363636363635
6299,-PRON- be welcome of course,2,0.9,0.8
6300,May the   be with -PRON- too,2,0.0,0.0
6301,wowyou leave facebook alone for the weekend and get   new notification WHEW,2,0.45454545454545453,0.13636363636363635
6302,ugh -PRON- be cry again   write a rant about -PRON- on tumblr,0,0.0,0.0
6303,not even well than Kapsel cha   Dy nulis note Spertinya gw ga ditag cuz g ada notificationnya Huhu,0,0.0,0.0
6304,-PRON- like that with the goo goo doll for -PRON- then -PRON- hear iris and absolutely love -PRON-,2,0.6,0.5
6305,get ready to go study outside while have some fun in such a nice sunny day,2,0.45,0.22000000000000003
6306,so have anyone have that yucky new throwback pepsi and mountain dew yet if -PRON- plan on keep -PRON- around -PRON- will not be drink -PRON-,0,0.45454545454545453,0.13636363636363635
6307,Ashley get sick ugh -PRON- be lose -PRON- voice Nooo,0,0.8571428571428571,-0.7142857142857143
6308,-PRON- do not like the dentistthey make -PRON- gum hurt,0,0.0,0.0
6309,wake up from nap   finally get the sleep i need,2,1.0,0.0
6310,Ugh Fricken Internet be down Can do like   work without -PRON- -PRON- want back in college just for the connection,0,0.14444444444444446,-0.07777777777777779
6311,head south on    jack mess around SR,1,0.175,-0.175
6312,i wud do but -PRON- be at work    srry INSULT,1,0.0,0.0
6313,-PRON- just get -PRON- leaver do dress,1,0.0,0.0
6314,i feel that esp when -PRON- know u be not do the wrong    u,2,0.9,-0.5
6315,-PRON- be home phone die thou,0,0.0,0.0
6316,can not believe -PRON- be spend -PRON- lunch break inside   -PRON- desk,2,0.0,0.0
6317,be -PRON- have any problem send image from Twitterberry   -PRON- just do not want to work   INSULT,0,0.0,0.0
6318,-PRON- new design portfolio be finally online    still need some tweaking on the detail but -PRON- ok for now,1,0.6515151515151515,0.21212121212121213
6319,-PRON- do not mind whistler if -PRON- be actually whistle a tune but those who just whistle nothing drive -PRON- crazy,2,0.5,-0.3
6320,this world make -PRON- sad,0,1.0,-0.5
6321,sure ill follow -PRON- hun   ohh thank -PRON- be -PRON- a subscriber on -PRON- youtube,2,0.9444444444444444,0.0
6322,-PRON- think that plus everyone want to see if the Dtrain could keep -PRON- go   obviously not   hopefully hell bounce back,2,0.25,0.0
6323,mmm athletic,1,0.0,0.0
6324,miss everyone,0,0.0,0.0
6325,Playing Monopoly Jr with the lil one Cheating be not as much fun when the other person have absolutely no idea,1,0.4916666666666667,0.024999999999999994
6326,-PRON- be go to fail this test miserably in history,0,0.6499999999999999,-0.75
6327,never expect to hear Beastie Boys in a Star Trek movie be a super great flick though pew peww   phasers,2,0.7083333333333333,0.5666666666666667
6328,this website give ME a virus when i open -PRON- more window keep pop up,0,0.5,0.25
6329,be be sarcy as usual,0,0.25,-0.25
6330,-PRON- skip school way too often   -PRON- be rather proud actually,2,0.55,0.4
6331,lol like -PRON- style Alice tell -PRON- -PRON- have get standard to maintain lol -PRON- national Cork girl go wild in london week,2,0.44999999999999996,0.42500000000000004
6332,why do -PRON- guy use camera angle that make -PRON- look like there be only   people in the building,1,1.0,0.0
6333,-PRON- love this day   no school   studyin quietly,2,0.4666666666666667,0.25
6334,-PRON- get paint in -PRON- hair,1,0.0,0.0
6335,hello there hope -PRON- over -PRON- flu now,2,0.0,0.0
6336,home Should be in the bed but -PRON- be just sup duper excite about tomorrow,2,0.0,0.0
6337,haciendo mi primer app con Thin   Rack   some crazy stuff,2,0.875,-0.5
6338,but now -PRON- foot really hurt,0,0.2,0.2
6339,sooooo i just drop -PRON- phone   do not text or tweet -PRON- -PRON- be currently bang -PRON- face against a spike cover poison ivy infest wall,0,0.4,0.0
6340,nobody love -PRON- on twitter,0,0.6,0.5
6341,except -PRON- drop -PRON- on -PRON- break and now -PRON- s get a ding in -PRON- side   at least -PRON- be not the screen,1,0.4,-0.3
6342,enough for today good night all,2,0.55,0.35
6343,spend all morning watch Eddie Izzards Glorious SO funny realli shud hav study thou,2,1.0,0.25
6344,Lmao when -PRON- be camp the water in the shower be well water and just smell nasty,0,1.0,-0.2
6345,switch to something else then,1,0.0,0.0
6346,just get back from Mcfly concert ahh -PRON- be so amazing and -PRON- be now in love with David Archuleta,2,0.5,0.3666666666666667
6347,getttin ready,1,0.5,0.2
6348,i do not think -PRON- can vote anymore i try,0,0.0,0.0
6349,why bother   at celebs eh cause -PRON- almost like talk to -PRON-,0,0.0,0.0
6350,DONT PANIC hehe -PRON- will be fine email -PRON- to -PRON-,1,0.5,0.4166666666666667
6351,iiight thank,2,0.0,0.0
6352,constructivist learning theory   anybody oh wait there s always wikipedia right,1,0.5357142857142857,0.2857142857142857
6353,the most epic weekend -PRON- have have in atleast a year Night cap with matthe and    hour of sleep in   day Goodnight,2,0.45,0.3
6354,yes   lol,1,0.7,0.8
6355,but can -PRON- breathe ok,1,0.5,0.5
6356,hey babe follow melove u on da show,2,0.0,0.0
6357,-PRON- be incline to think -PRON- stupid,0,1.0,-0.7999999999999999
6358,good morning yes be,1,0.6000000000000001,0.7
6359,there be a baby cardinal fall out of -PRON- nest -PRON- do not want to get attack by the mom bird but i do not want the dog to get the bird,1,0.0,0.0
6360,-PRON- hear from     -PRON- be away -PRON- miss -PRON- too   look forward to tweet with -PRON- when -PRON- return,0,0.0,0.0
6361,KMF go smoothly so far free stuff be always a plus,2,0.9,0.25
6362,-PRON- be hope -PRON- could just drop -PRON- into vim so both Vim and MacVim could share -PRON-,2,0.0,0.0
6363,oh no but that mean that -PRON- will not be able to get pwne by -PRON- shottie this weekend,1,0.65625,0.09375
6364,-PRON- do not really offer that service as be webgraphic designer and not desktop publisher so -PRON- think maybe -PRON- could help,1,0.2,-0.1
6365,sunny DAY   go down to Stonehenge with -PRON- parent,1,0.2888888888888889,-0.15555555555555559
6366,at -PRON- rehearsalgonna miss the game   please keep -PRON- update Go Nuggets,0,0.4,-0.4
6367,west one day the hub and -PRON- WILL take one of those there s actually a mission cruise that -PRON- want to go on -PRON- have music too,1,0.1,0.0
6368,Happy Mothers Day allergy be INSULT oh and -PRON- hope Miller have a well day too,2,1.0,0.8
6369,that s a bummer i have not get one yet   be wait over a year   grrrrrrrrrrrrrrr,0,0.0,0.0
6370,just because -PRON- be a superstar -PRON- do not mean -PRON- have to do that,1,0.6875,0.15625
6371,watch HGTV at   lol wtf must love -PRON- some home decor,1,0.7666666666666666,0.26666666666666666
6372,in bed eat chocolate after   super party yay   playing with the new camera   could -PRON- be an amazing photographer,1,0.6737373737373736,0.3565656565656566
6373,yeah that will keep -PRON- mid section down,1,0.14444444444444446,-0.07777777777777779
6374,for -PRON- everything ok except install crash at the end and now Safari crash at every cmdQ,1,0.5,0.5
6375,omg i have that book -PRON- soo funny,2,1.0,0.25
6376,morning be u back in blighty Bill Hope u have a lovely time away,2,0.375,0.25
6377,pass out   early   after the   river sound amazing to -PRON- cozy bed   with -PRON- cozy dog,2,0.62,0.14000000000000004
6378,heyy   watch the simpson   with shezza and paula,1,0.0,0.0
6379,hi add -PRON-   -PRON- shannen,1,0.0,0.0
6380,-PRON- right -PRON- be so jealous i wish i have gangsterrrr pant like -PRON- grandma,0,0.5357142857142857,0.2857142857142857
6381,hey twitter -PRON- be back online,1,0.0,0.0
6382,lupos be a bit far for -PRON- methink luv -PRON- be an hour out of -PRON- way in Providence -PRON- love Providence,2,0.8,0.3
6383,happen to -PRON- the other day   be wear a necklace that make a white spot on -PRON- chest,1,0.1875,-0.0625
6384,never touch a drop -PRON-,1,0.0,0.0
6385,be a college graduate,1,0.0,0.0
6386,ah   hate -PRON- when that happen the Race to Erase MS be this week be -PRON- go,0,0.9,-0.8
6387,-PRON- be crazy all day today and -PRON- have a feeling -PRON- go to be that way tomorrow too   enjoy -PRON- couple of day off though,1,0.7,-0.09999999999999998
6388,pretty tired after a nice full day,2,0.8125,0.19999999999999998
6389,Happy Star Wars Day   -PRON- be go to make some pasta get shower and dress and then watch some film -PRON- like day off -PRON- have   day off,2,1.0,0.8
6390,suprnatural   ok thanx very much u can send -PRON- the answer by private mail if u like but would be sooo cool wish i be in birmingham,2,0.44625000000000004,0.27749999999999997
6391,have go through about   tea bag   call -PRON- obbsesse   i say thirsty,1,0.0,0.0
6392,molecule where be Sackiroth,1,0.0,0.0
6393,-PRON- too perfect outside to be at work,2,0.525,0.5
6394,feel like INSULT today hopefully a nice relaxing swim will do the trick,1,1.0,0.6
6395,this be great   -PRON- just find out that -PRON- Star Wars Day        May the   be with -PRON-   have -PRON- hug -PRON- Ewok today,2,0.75,0.8
6396,wah why be -PRON- sad,1,1.0,-0.5
6397,have be a long day   matinee and evening show Will be sad tomorrow last ever Welsh College show,0,0.4888888888888889,-0.18333333333333335
6398,thanks   this one will be a hit   have be a patron since,2,0.2,0.2
6399,-PRON- time for TSCC,1,0.0,0.0
6400,back in Athens have great time in Budapest,2,0.375,0.4
6401,whole Earth Festival,1,0.4,0.2
6402,check out this funny movie,2,1.0,0.25
6403,so lost   on -PRON- owm tryinh to find matter in the,1,0.0,0.0
6404,well -PRON- Brits have to wait a few more day for -PRON-   -PRON- think -PRON- be all go to release at once -PRON- guess -PRON- worth the wait,2,0.2333333333333333,0.19999999999999998
6405,happy mothers dayy,2,1.0,0.8
6406,get ticket to go with dad and -PRON- girlfriend to see Eric Clapton Steve Winwood and the Arc Angels on June    Toyota Center WOO,2,0.1,-0.1
6407,beautiful morning here in the mountain,2,1.0,0.85
6408,-PRON- just break a bottle -PRON- should probably focus on work instead of think of more songgoeswrong,1,0.5,0.5
6409,whoa man now that be a great one -PRON- go to Heaven for   second u know why lah but pls shhh LOL so sorry u be not there,1,0.6125,0.275
6410,-PRON- car be in the car hospital for the nxt   day   -PRON- get to go pick up a loaner car    Bein without wheel    will set -PRON- back heavy,1,0.25,-0.1
6411,ouuhh do not cry   i feel so sad right now,0,0.7678571428571428,-0.10714285714285715
6412,-PRON- have to find out via twitter,1,0.0,0.0
6413,snotty nose   poorly chest this be not good,0,0.6000000000000001,-0.375
6414,John john and -PRON- just switch the meaning of PIMP to someone who still pwn at halo when -PRON- be waste   hahahaha another amazing night,2,0.4666666666666666,0.20000000000000004
